name,slug,url
Manon Leonard,ManonLeonard,https://www.tennisabstract.com/charting/ManonLeonard.html
Clervie Ngounoue,ClervieNgounoue,https://www.tennisabstract.com/charting/ClervieNgounoue.html
Katrina Scott,KatrinaScott,https://www.tennisabstract.com/charting/KatrinaScott.html
Martyna Kubka,MartynaKubka,https://www.tennisabstract.com/charting/MartynaKubka.html
Wakana Sonobe,WakanaSonobe,https://www.tennisabstract.com/charting/WakanaSonobe.html
Tereza Martincova,TerezaMartincova,https://www.tennisabstract.com/charting/TerezaMartincova.html
Katarina Zavatska,KatarinaZavatska,https://www.tennisabstract.com/charting/KatarinaZavatska.html
Samira De Stefano,SamiraDeStefano,https://www.tennisabstract.com/charting/SamiraDeStefano.html
Arianne Hartono,ArianneHartono,https://www.tennisabstract.com/charting/ArianneHartono.html
Yuriko Miyazaki,YurikoMiyazaki,https://www.tennisabstract.com/charting/YurikoMiyazaki.html
Polona Hercog,PolonaHercog,https://www.tennisabstract.com/charting/PolonaHercog.html
Erika Andreeva,ErikaAndreeva,https://www.tennisabstract.com/charting/ErikaAndreeva.html
Anouck Vrancken Peeters,AnouckVranckenPeeters,https://www.tennisabstract.com/charting/AnouckVranckenPeeters.html
Kyoka Okamura,KyokaOkamura,https://www.tennisabstract.com/charting/KyokaOkamura.html
Zarina Diyas,ZarinaDiyas,https://www.tennisabstract.com/charting/ZarinaDiyas.html
Gabriela Ce,GabrielaCe,https://www.tennisabstract.com/charting/GabrielaCe.html
Julieta Pareja,JulietaPareja,https://www.tennisabstract.com/charting/JulietaPareja.html
Margaux Rouvroy,MargauxRouvroy,https://www.tennisabstract.com/charting/MargauxRouvroy.html
Jule Niemeier,JuleNiemeier,https://www.tennisabstract.com/charting/JuleNiemeier.html
Mia Pohankova,MiaPohankova,https://www.tennisabstract.com/charting/MiaPohankova.html
Elina Avanesyan,ElinaAvanesyan,https://www.tennisabstract.com/charting/ElinaAvanesyan.html
Robin Montgomery,RobinMontgomery,https://www.tennisabstract.com/charting/RobinMontgomery.html
Darya Astakhova,DaryaAstakhova,https://www.tennisabstract.com/charting/DaryaAstakhova.html
Elena Micic,ElenaMicic,https://www.tennisabstract.com/charting/ElenaMicic.html
Gabriela Lee,GabrielaLee,https://www.tennisabstract.com/charting/GabrielaLee.html
Carlota Martinez Cirez,CarlotaMartinezCirez,https://www.tennisabstract.com/charting/CarlotaMartinezCirez.html
Hibah Shaikh,HibahShaikh,https://www.tennisabstract.com/charting/HibahShaikh.html
Madison Brengle,MadisonBrengle,https://www.tennisabstract.com/charting/MadisonBrengle.html
Haley Giavara,HaleyGiavara,https://www.tennisabstract.com/charting/HaleyGiavara.html
Vera Zvonareva,VeraZvonareva,https://www.tennisabstract.com/charting/VeraZvonareva.html
Yafan Wang,YafanWang,https://www.tennisabstract.com/charting/YafanWang.html
Nastasja Schunk,NastasjaSchunk,https://www.tennisabstract.com/charting/NastasjaSchunk.html
Monika Ekstrand,MonikaEkstrand,https://www.tennisabstract.com/charting/MonikaEkstrand.html
Zhuoxuan Bai,ZhuoxuanBai,https://www.tennisabstract.com/charting/ZhuoxuanBai.html
Emina Bektas,EminaBektas,https://www.tennisabstract.com/charting/EminaBektas.html
Isabella Shinikova,IsabellaShinikova,https://www.tennisabstract.com/charting/IsabellaShinikova.html
Carol Zhao,CarolZhao,https://www.tennisabstract.com/charting/CarolZhao.html
Dalila Jakupovic,DalilaJakupovic,https://www.tennisabstract.com/charting/DalilaJakupovic.html
Sijia Wei,SijiaWei,https://www.tennisabstract.com/charting/SijiaWei.html
Sofya Lansere,SofyaLansere,https://www.tennisabstract.com/charting/SofyaLansere.html
Sahaja Yamalapalli,SahajaYamalapalli,https://www.tennisabstract.com/charting/SahajaYamalapalli.html
Yasmine Mansouri,YasmineMansouri,https://www.tennisabstract.com/charting/YasmineMansouri.html
Cagla Buyukakcay,CaglaBuyukakcay,https://www.tennisabstract.com/charting/CaglaBuyukakcay.html
Nina Stojanovic,NinaStojanovic,https://www.tennisabstract.com/charting/NinaStojanovic.html
Alexis Blokhina,AlexisBlokhina,https://www.tennisabstract.com/charting/AlexisBlokhina.html
Patricia Maria Tig,PatriciaMariaTig,https://www.tennisabstract.com/charting/PatriciaMariaTig.html
Mariam Bolkvadze,MariamBolkvadze,https://www.tennisabstract.com/charting/MariamBolkvadze.html
Vittoria Paganetti,VittoriaPaganetti,https://www.tennisabstract.com/charting/VittoriaPaganetti.html
Amandine Hesse,AmandineHesse,https://www.tennisabstract.com/charting/AmandineHesse.html
Xinxin Yao,XinxinYao,https://www.tennisabstract.com/charting/XinxinYao.html
Amelia Rajecki,AmeliaRajecki,https://www.tennisabstract.com/charting/AmeliaRajecki.html
Antonia Schmidt,AntoniaSchmidt,https://www.tennisabstract.com/charting/AntoniaSchmidt.html
Ylena In Albon,YlenaInAlbon,https://www.tennisabstract.com/charting/YlenaInAlbon.html
Jodie Burrage,JodieBurrage,https://www.tennisabstract.com/charting/JodieBurrage.html
Lucija Ciric Bagaric,LucijaCiricBagaric,https://www.tennisabstract.com/charting/LucijaCiricBagaric.html
Destanee Aiava,DestaneeAiava,https://www.tennisabstract.com/charting/DestaneeAiava.html
Irina Bara,IrinaBara,https://www.tennisabstract.com/charting/IrinaBara.html
Nahia Berecoechea,NahiaBerecoechea,https://www.tennisabstract.com/charting/NahiaBerecoechea.html
Maria Mateas,MariaMateas,https://www.tennisabstract.com/charting/MariaMateas.html
Berfu Cengiz,BerfuCengiz,https://www.tennisabstract.com/charting/BerfuCengiz.html
Valentini Grammatikopoulou,ValentiniGrammatikopoulou,https://www.tennisabstract.com/charting/ValentiniGrammatikopoulou.html
Yuki Naito,YukiNaito,https://www.tennisabstract.com/charting/YukiNaito.html
Fangzhou Liu,FangzhouLiu,https://www.tennisabstract.com/charting/FangzhouLiu.html
Radka Zelnickova,RadkaZelnickova,https://www.tennisabstract.com/charting/RadkaZelnickova.html
Lauren Davis,LaurenDavis,https://www.tennisabstract.com/charting/LaurenDavis.html
Sara Sorribes Tormo,SaraSorribesTormo,https://www.tennisabstract.com/charting/SaraSorribesTormo.html
Venus Williams,VenusWilliams,https://www.tennisabstract.com/charting/VenusWilliams.html
Shrivalli Rashmikaa Bhamidipaty,ShrivalliRashmikaaBhamidipaty,https://www.tennisabstract.com/charting/ShrivalliRashmikaaBhamidipaty.html
Weronika Falkowska,WeronikaFalkowska,https://www.tennisabstract.com/charting/WeronikaFalkowska.html
Robin Anderson,RobinAnderson,https://www.tennisabstract.com/charting/RobinAnderson.html
Anastasia Kulikova,AnastasiaKulikova,https://www.tennisabstract.com/charting/AnastasiaKulikova.html
Hannah Klugman,HannahKlugman,https://www.tennisabstract.com/charting/HannahKlugman.html
Petra Martic,PetraMartic,https://www.tennisabstract.com/charting/PetraMartic.html
Vitalia Diatchenko,VitaliaDiatchenko,https://www.tennisabstract.com/charting/VitaliaDiatchenko.html
Caroline Garcia,CarolineGarcia,https://www.tennisabstract.com/charting/CarolineGarcia.html
Mara Guth,MaraGuth,https://www.tennisabstract.com/charting/MaraGuth.html
Petra Kvitova,PetraKvitova,https://www.tennisabstract.com/charting/PetraKvitova.html
Aleksandra Krunic,AleksandraKrunic,https://www.tennisabstract.com/charting/AleksandraKrunic.html
Oceane Dodin,OceaneDodin,https://www.tennisabstract.com/charting/OceaneDodin.html
Katy Dunne,KatyDunne,https://www.tennisabstract.com/charting/KatyDunne.html
Jamie Loeb,JamieLoeb,https://www.tennisabstract.com/charting/JamieLoeb.html
Leonie Kung,LeonieKung,https://www.tennisabstract.com/charting/LeonieKung.html
Ankita Raina,AnkitaRaina,https://www.tennisabstract.com/charting/AnkitaRaina.html
Daria Saville,DariaSaville,https://www.tennisabstract.com/charting/DariaSaville.html
Sayaka Ishii,SayakaIshii,https://www.tennisabstract.com/charting/SayakaIshii.html
Urszula Radwanska,UrszulaRadwanska,https://www.tennisabstract.com/charting/UrszulaRadwanska.html
Martina Trevisan,MartinaTrevisan,https://www.tennisabstract.com/charting/MartinaTrevisan.html
Aneta Laboutkova,AnetaLaboutkova,https://www.tennisabstract.com/charting/AnetaLaboutkova.html
Yuliya Hatouka,YuliyaHatouka,https://www.tennisabstract.com/charting/YuliyaHatouka.html
Chihiro Muramatsu,ChihiroMuramatsu,https://www.tennisabstract.com/charting/ChihiroMuramatsu.html
Meiling Wang,MeilingWang,https://www.tennisabstract.com/charting/MeilingWang.html
Ana Bogdan,AnaBogdan,https://www.tennisabstract.com/charting/AnaBogdan.html
Usue Maitane Arconada,UsueMaitaneArconada,https://www.tennisabstract.com/charting/UsueMaitaneArconada.html
Sachia Vickery,SachiaVickery,https://www.tennisabstract.com/charting/SachiaVickery.html
Sloane Stephens,SloaneStephens,https://www.tennisabstract.com/charting/SloaneStephens.html
Peangtarn Plipuech,PeangtarnPlipuech,https://www.tennisabstract.com/charting/PeangtarnPlipuech.html
Jennifer Brady,JenniferBrady,https://www.tennisabstract.com/charting/JenniferBrady.html
Clara Burel,ClaraBurel,https://www.tennisabstract.com/charting/ClaraBurel.html
Amina Anshba,AminaAnshba,https://www.tennisabstract.com/charting/AminaAnshba.html
Malene Helgo,MaleneHelgo,https://www.tennisabstract.com/charting/MaleneHelgo.html
Sara Errani,SaraErrani,https://www.tennisabstract.com/charting/SaraErrani.html
Yanina Wickmayer,YaninaWickmayer,https://www.tennisabstract.com/charting/YaninaWickmayer.html
Ana Konjuh,AnaKonjuh,https://www.tennisabstract.com/charting/AnaKonjuh.html
Diana Marcinkevica,DianaMarcinkevica,https://www.tennisabstract.com/charting/DianaMarcinkevica.html
Eugenie Bouchard,EugenieBouchard,https://www.tennisabstract.com/charting/EugenieBouchard.html
Kristina Mladenovic,KristinaMladenovic,https://www.tennisabstract.com/charting/KristinaMladenovic.html
Jing Jing Lu,JingJingLu,https://www.tennisabstract.com/charting/JingJingLu.html
Mihaela Buzarnescu,MihaelaBuzarnescu,https://www.tennisabstract.com/charting/MihaelaBuzarnescu.html
Georgina Garcia Perez,GeorginaGarciaPerez,https://www.tennisabstract.com/charting/GeorginaGarciaPerez.html
Ysaline Bonaventure,YsalineBonaventure,https://www.tennisabstract.com/charting/YsalineBonaventure.html
Jaimee Fourlis,JaimeeFourlis,https://www.tennisabstract.com/charting/JaimeeFourlis.html
Francoise Abanda,FrancoiseAbanda,https://www.tennisabstract.com/charting/FrancoiseAbanda.html
Marie Benoit,MarieBenoit,https://www.tennisabstract.com/charting/MarieBenoit.html
Tamira Paszek,TamiraPaszek,https://www.tennisabstract.com/charting/TamiraPaszek.html
Bethanie Mattek Sands,BethanieMattekSands,https://www.tennisabstract.com/charting/BethanieMattekSands.html
Christina Mchale,ChristinaMchale,https://www.tennisabstract.com/charting/ChristinaMchale.html
Tara Moore,TaraMoore,https://www.tennisabstract.com/charting/TaraMoore.html
Aravane Rezai,AravaneRezai,https://www.tennisabstract.com/charting/AravaneRezai.html
Brenda Fruhvirtova,BrendaFruhvirtova,https://www.tennisabstract.com/charting/BrendaFruhvirtova.html
Valeria Savinykh,ValeriaSavinykh,https://www.tennisabstract.com/charting/ValeriaSavinykh.html
Paula Ormaechea,PaulaOrmaechea,https://www.tennisabstract.com/charting/PaulaOrmaechea.html
Stefanie Voegele,StefanieVoegele,https://www.tennisabstract.com/charting/StefanieVoegele.html
Nigina Abduraimova,NiginaAbduraimova,https://www.tennisabstract.com/charting/NiginaAbduraimova.html
Bianca Jolie Fernandez,BiancaJolieFernandez,https://www.tennisabstract.com/charting/BiancaJolieFernandez.html
Saisai Zheng,SaisaiZheng,https://www.tennisabstract.com/charting/SaisaiZheng.html
Maria Bueno,MariaBueno,https://www.tennisabstract.com/charting/MariaBueno.html
Billie Jean King,BillieJeanKing,https://www.tennisabstract.com/charting/BillieJeanKing.html
Margaret Court,MargaretCourt,https://www.tennisabstract.com/charting/MargaretCourt.html
Evonne Goolagong,EvonneGoolagong,https://www.tennisabstract.com/charting/EvonneGoolagong.html
Chris Evert,ChrisEvert,https://www.tennisabstract.com/charting/ChrisEvert.html
Olga Morozova,OlgaMorozova,https://www.tennisabstract.com/charting/OlgaMorozova.html
Virginia Wade,VirginiaWade,https://www.tennisabstract.com/charting/VirginiaWade.html
Betty Stove,BettyStove,https://www.tennisabstract.com/charting/BettyStove.html
Wendy Turnbull,WendyTurnbull,https://www.tennisabstract.com/charting/WendyTurnbull.html
Martina Navratilova,MartinaNavratilova,https://www.tennisabstract.com/charting/MartinaNavratilova.html
Pam Shriver,PamShriver,https://www.tennisabstract.com/charting/PamShriver.html
Tracy Austin,TracyAustin,https://www.tennisabstract.com/charting/TracyAustin.html
Hana Mandlikova,HanaMandlikova,https://www.tennisabstract.com/charting/HanaMandlikova.html
Sylvia Hanika,SylviaHanika,https://www.tennisabstract.com/charting/SylviaHanika.html
Andrea Jaeger,AndreaJaeger,https://www.tennisabstract.com/charting/AndreaJaeger.html
Mima Jausovec,MimaJausovec,https://www.tennisabstract.com/charting/MimaJausovec.html
Kathy Jordan,KathyJordan,https://www.tennisabstract.com/charting/KathyJordan.html
Helena Sukova,HelenaSukova,https://www.tennisabstract.com/charting/HelenaSukova.html
Steffi Graf,SteffiGraf,https://www.tennisabstract.com/charting/SteffiGraf.html
Gabriela Sabatini,GabrielaSabatini,https://www.tennisabstract.com/charting/GabrielaSabatini.html
Kathy Rinaldi Stunkel,KathyRinaldiStunkel,https://www.tennisabstract.com/charting/KathyRinaldiStunkel.html
Zina Garrison,ZinaGarrison,https://www.tennisabstract.com/charting/ZinaGarrison.html
Claudia Kohde Kilsch,ClaudiaKohdeKilsch,https://www.tennisabstract.com/charting/ClaudiaKohdeKilsch.html
Manuela Maleeva Fragniere,ManuelaMaleevaFragniere,https://www.tennisabstract.com/charting/ManuelaMaleevaFragniere.html
Lori Mcneil,LoriMcneil,https://www.tennisabstract.com/charting/LoriMcneil.html
Katerina Maleeva,KaterinaMaleeva,https://www.tennisabstract.com/charting/KaterinaMaleeva.html
Arantxa Sanchez Vicario,ArantxaSanchezVicario,https://www.tennisabstract.com/charting/ArantxaSanchezVicario.html
Natalia Zvereva,NataliaZvereva,https://www.tennisabstract.com/charting/NataliaZvereva.html
Monica Seles,MonicaSeles,https://www.tennisabstract.com/charting/MonicaSeles.html
Jana Novotna,JanaNovotna,https://www.tennisabstract.com/charting/JanaNovotna.html
Raffaella Reggi Concato,RaffaellaReggiConcato,https://www.tennisabstract.com/charting/RaffaellaReggiConcato.html
Mary Joe Fernandez,MaryJoeFernandez,https://www.tennisabstract.com/charting/MaryJoeFernandez.html
Jennifer Capriati,JenniferCapriati,https://www.tennisabstract.com/charting/JenniferCapriati.html
Leila Meskhi,LeilaMeskhi,https://www.tennisabstract.com/charting/LeilaMeskhi.html
Gigi Fernandez,GigiFernandez,https://www.tennisabstract.com/charting/GigiFernandez.html
Conchita Martinez,ConchitaMartinez,https://www.tennisabstract.com/charting/ConchitaMartinez.html
Anke Huber,AnkeHuber,https://www.tennisabstract.com/charting/AnkeHuber.html
Kimiko Date Krumm,KimikoDateKrumm,https://www.tennisabstract.com/charting/KimikoDateKrumm.html
Amanda Coetzer,AmandaCoetzer,https://www.tennisabstract.com/charting/AmandaCoetzer.html
Mary Pierce,MaryPierce,https://www.tennisabstract.com/charting/MaryPierce.html
Julie Halard Decugis,JulieHalardDecugis,https://www.tennisabstract.com/charting/JulieHalardDecugis.html
Iva Majoli,IvaMajoli,https://www.tennisabstract.com/charting/IvaMajoli.html
Lindsay Davenport,LindsayDavenport,https://www.tennisabstract.com/charting/LindsayDavenport.html
Chanda Rubin,ChandaRubin,https://www.tennisabstract.com/charting/ChandaRubin.html
Martina Hingis,MartinaHingis,https://www.tennisabstract.com/charting/MartinaHingis.html
Barbara Schett,BarbaraSchett,https://www.tennisabstract.com/charting/BarbaraSchett.html
Mirjana Lucic,MirjanaLucic,https://www.tennisabstract.com/charting/MirjanaLucic.html
Anna Kournikova,AnnaKournikova,https://www.tennisabstract.com/charting/AnnaKournikova.html
Nathalie Tauziat,NathalieTauziat,https://www.tennisabstract.com/charting/NathalieTauziat.html
Serena Williams,SerenaWilliams,https://www.tennisabstract.com/charting/SerenaWilliams.html
Amelie Mauresmo,AmelieMauresmo,https://www.tennisabstract.com/charting/AmelieMauresmo.html
Sandrine Testud,SandrineTestud,https://www.tennisabstract.com/charting/SandrineTestud.html
Patty Schnyder,PattySchnyder,https://www.tennisabstract.com/charting/PattySchnyder.html
Justine Henin,JustineHenin,https://www.tennisabstract.com/charting/JustineHenin.html
Alexandra Stevenson,AlexandraStevenson,https://www.tennisabstract.com/charting/AlexandraStevenson.html
Elena Dementieva,ElenaDementieva,https://www.tennisabstract.com/charting/ElenaDementieva.html
Jelena Dokic,JelenaDokic,https://www.tennisabstract.com/charting/JelenaDokic.html
Kim Clijsters,KimClijsters,https://www.tennisabstract.com/charting/KimClijsters.html
Daniela Hantuchova,DanielaHantuchova,https://www.tennisabstract.com/charting/DanielaHantuchova.html
Nathalie Dechy,NathalieDechy,https://www.tennisabstract.com/charting/NathalieDechy.html
Paola Suarez,PaolaSuarez,https://www.tennisabstract.com/charting/PaolaSuarez.html
Elena Bovina,ElenaBovina,https://www.tennisabstract.com/charting/ElenaBovina.html
Anastasia Myskina,AnastasiaMyskina,https://www.tennisabstract.com/charting/AnastasiaMyskina.html
Nadia Petrova,NadiaPetrova,https://www.tennisabstract.com/charting/NadiaPetrova.html
Maria Sharapova,MariaSharapova,https://www.tennisabstract.com/charting/MariaSharapova.html
Marion Bartoli,MarionBartoli,https://www.tennisabstract.com/charting/MarionBartoli.html
Lina Krasnoroutskaya,LinaKrasnoroutskaya,https://www.tennisabstract.com/charting/LinaKrasnoroutskaya.html
Ai Sugiyama,AiSugiyama,https://www.tennisabstract.com/charting/AiSugiyama.html
Elena Likhovtseva,ElenaLikhovtseva,https://www.tennisabstract.com/charting/ElenaLikhovtseva.html
Alicia Molik,AliciaMolik,https://www.tennisabstract.com/charting/AliciaMolik.html
Jelena Jankovic,JelenaJankovic,https://www.tennisabstract.com/charting/JelenaJankovic.html
Svetlana Kuznetsova,SvetlanaKuznetsova,https://www.tennisabstract.com/charting/SvetlanaKuznetsova.html
Francesca Schiavone,FrancescaSchiavone,https://www.tennisabstract.com/charting/FrancescaSchiavone.html
Nicole Vaidisova,NicoleVaidisova,https://www.tennisabstract.com/charting/NicoleVaidisova.html
Flavia Pennetta,FlaviaPennetta,https://www.tennisabstract.com/charting/FlaviaPennetta.html
Ana Ivanovic,AnaIvanovic,https://www.tennisabstract.com/charting/AnaIvanovic.html
Shahar Peer,ShaharPeer,https://www.tennisabstract.com/charting/ShaharPeer.html
Tatiana Golovin,TatianaGolovin,https://www.tennisabstract.com/charting/TatianaGolovin.html
Michaella Krajicek,MichaellaKrajicek,https://www.tennisabstract.com/charting/MichaellaKrajicek.html
Anna Chakvetadze,AnnaChakvetadze,https://www.tennisabstract.com/charting/AnnaChakvetadze.html
Alla Kudryavtseva,AllaKudryavtseva,https://www.tennisabstract.com/charting/AllaKudryavtseva.html
Agnieszka Radwanska,AgnieszkaRadwanska,https://www.tennisabstract.com/charting/AgnieszkaRadwanska.html
Tsvetana Pironkova,TsvetanaPironkova,https://www.tennisabstract.com/charting/TsvetanaPironkova.html
Kate Makarova,KateMakarova,https://www.tennisabstract.com/charting/KateMakarova.html
Dinara Safina,DinaraSafina,https://www.tennisabstract.com/charting/DinaraSafina.html
Elena Vesnina,ElenaVesnina,https://www.tennisabstract.com/charting/ElenaVesnina.html
Caroline Wozniacki,CarolineWozniacki,https://www.tennisabstract.com/charting/CarolineWozniacki.html
Jie Zheng,JieZheng,https://www.tennisabstract.com/charting/JieZheng.html
Dominika Cibulkova,DominikaCibulkova,https://www.tennisabstract.com/charting/DominikaCibulkova.html
Na Li,NaLi,https://www.tennisabstract.com/charting/NaLi.html
Julia Goerges,JuliaGoerges,https://www.tennisabstract.com/charting/JuliaGoerges.html
Samantha Stosur,SamanthaStosur,https://www.tennisabstract.com/charting/SamanthaStosur.html
Alisa Kleybanova,AlisaKleybanova,https://www.tennisabstract.com/charting/AlisaKleybanova.html
Virginie Razzano,VirginieRazzano,https://www.tennisabstract.com/charting/VirginieRazzano.html
Gisela Dulko,GiselaDulko,https://www.tennisabstract.com/charting/GiselaDulko.html
Petra Cetkovska,PetraCetkovska,https://www.tennisabstract.com/charting/PetraCetkovska.html
Sabine Lisicki,SabineLisicki,https://www.tennisabstract.com/charting/SabineLisicki.html
Sesil Karatantcheva,SesilKaratantcheva,https://www.tennisabstract.com/charting/SesilKaratantcheva.html
Maria Kirilenko,MariaKirilenko,https://www.tennisabstract.com/charting/MariaKirilenko.html
Lucie Safarova,LucieSafarova,https://www.tennisabstract.com/charting/LucieSafarova.html
Kirsten Flipkens,KirstenFlipkens,https://www.tennisabstract.com/charting/KirstenFlipkens.html
Simona Halep,SimonaHalep,https://www.tennisabstract.com/charting/SimonaHalep.html
Maria Jose Martinez Sanchez,MariaJoseMartinezSanchez,https://www.tennisabstract.com/charting/MariaJoseMartinezSanchez.html
Chanelle Scheepers,ChanelleScheepers,https://www.tennisabstract.com/charting/ChanelleScheepers.html
Andrea Petkovic,AndreaPetkovic,https://www.tennisabstract.com/charting/AndreaPetkovic.html
Kaia Kanepi,KaiaKanepi,https://www.tennisabstract.com/charting/KaiaKanepi.html
Shuai Peng,ShuaiPeng,https://www.tennisabstract.com/charting/ShuaiPeng.html
Yaroslava Shvedova,YaroslavaShvedova,https://www.tennisabstract.com/charting/YaroslavaShvedova.html
Jarmila Gajdosova,JarmilaGajdosova,https://www.tennisabstract.com/charting/JarmilaGajdosova.html
Klara Koukalova,KlaraKoukalova,https://www.tennisabstract.com/charting/KlaraKoukalova.html
Vania King,VaniaKing,https://www.tennisabstract.com/charting/VaniaKing.html
Angelique Kerber,AngeliqueKerber,https://www.tennisabstract.com/charting/AngeliqueKerber.html
Anastasia Rodionova,AnastasiaRodionova,https://www.tennisabstract.com/charting/AnastasiaRodionova.html
Ksenia Pervak,KseniaPervak,https://www.tennisabstract.com/charting/KseniaPervak.html
Carla Suarez Navarro,CarlaSuarezNavarro,https://www.tennisabstract.com/charting/CarlaSuarezNavarro.html
Monica Niculescu,MonicaNiculescu,https://www.tennisabstract.com/charting/MonicaNiculescu.html
Roberta Vinci,RobertaVinci,https://www.tennisabstract.com/charting/RobertaVinci.html
Kiki Bertens,KikiBertens,https://www.tennisabstract.com/charting/KikiBertens.html
Barbora Strycova,BarboraStrycova,https://www.tennisabstract.com/charting/BarboraStrycova.html
Qiang Wang,QiangWang,https://www.tennisabstract.com/charting/QiangWang.html
Mandy Minella,MandyMinella,https://www.tennisabstract.com/charting/MandyMinella.html
Aleksandra Wozniak,AleksandraWozniak,https://www.tennisabstract.com/charting/AleksandraWozniak.html
Laura Robson,LauraRobson,https://www.tennisabstract.com/charting/LauraRobson.html
Lourdes Dominguez Lino,LourdesDominguezLino,https://www.tennisabstract.com/charting/LourdesDominguezLino.html
Andrea Hlavackova,AndreaHlavackova,https://www.tennisabstract.com/charting/AndreaHlavackova.html
Ashleigh Barty,AshleighBarty,https://www.tennisabstract.com/charting/AshleighBarty.html
Timea Babos,TimeaBabos,https://www.tennisabstract.com/charting/TimeaBabos.html
Romina Oprandi,RominaOprandi,https://www.tennisabstract.com/charting/RominaOprandi.html
Garbine Muguruza,GarbineMuguruza,https://www.tennisabstract.com/charting/GarbineMuguruza.html
Jamie Hampton,JamieHampton,https://www.tennisabstract.com/charting/JamieHampton.html
Lesia Tsurenko,LesiaTsurenko,https://www.tennisabstract.com/charting/LesiaTsurenko.html
Camila Giorgi,CamilaGiorgi,https://www.tennisabstract.com/charting/CamilaGiorgi.html
Silvia Soler Espinosa,SilviaSolerEspinosa,https://www.tennisabstract.com/charting/SilviaSolerEspinosa.html
Alexandra Dulgheru,AlexandraDulgheru,https://www.tennisabstract.com/charting/AlexandraDulgheru.html
Alize Cornet,AlizeCornet,https://www.tennisabstract.com/charting/AlizeCornet.html
Monica Puig,MonicaPuig,https://www.tennisabstract.com/charting/MonicaPuig.html
An Sophie Mestach,AnSophieMestach,https://www.tennisabstract.com/charting/AnSophieMestach.html
Johanna Konta,JohannaKonta,https://www.tennisabstract.com/charting/JohannaKonta.html
Bojana Jovanovski,BojanaJovanovski,https://www.tennisabstract.com/charting/BojanaJovanovski.html
Galina Voskoboeva,GalinaVoskoboeva,https://www.tennisabstract.com/charting/GalinaVoskoboeva.html
Mathilde Johansson,MathildeJohansson,https://www.tennisabstract.com/charting/MathildeJohansson.html
Johanna Larsson,JohannaLarsson,https://www.tennisabstract.com/charting/JohannaLarsson.html
Magdalena Rybarikova,MagdalenaRybarikova,https://www.tennisabstract.com/charting/MagdalenaRybarikova.html
Ying Ying Duan,YingYingDuan,https://www.tennisabstract.com/charting/YingYingDuan.html
Annika Beck,AnnikaBeck,https://www.tennisabstract.com/charting/AnnikaBeck.html
Carina Witthoeft,CarinaWitthoeft,https://www.tennisabstract.com/charting/CarinaWitthoeft.html
Alison Riske Amritraj,AlisonRiskeAmritraj,https://www.tennisabstract.com/charting/AlisonRiskeAmritraj.html
Casey Dellacqua,CaseyDellacqua,https://www.tennisabstract.com/charting/CaseyDellacqua.html
Karin Knapp,KarinKnapp,https://www.tennisabstract.com/charting/KarinKnapp.html
Kurumi Nara,KurumiNara,https://www.tennisabstract.com/charting/KurumiNara.html
Kristyna Pliskova,KristynaPliskova,https://www.tennisabstract.com/charting/KristynaPliskova.html
Maria Teresa Torro Flor,MariaTeresaTorroFlor,https://www.tennisabstract.com/charting/MariaTeresaTorroFlor.html
Lara Arruabarrena,LaraArruabarrena,https://www.tennisabstract.com/charting/LaraArruabarrena.html
Danka Kovinic,DankaKovinic,https://www.tennisabstract.com/charting/DankaKovinic.html
Anna Karolina Schmiedlova,AnnaKarolinaSchmiedlova,https://www.tennisabstract.com/charting/AnnaKarolinaSchmiedlova.html
Marina Erakovic,MarinaErakovic,https://www.tennisabstract.com/charting/MarinaErakovic.html
Pauline Parmentier,PaulineParmentier,https://www.tennisabstract.com/charting/PaulineParmentier.html
Olga Govortsova,OlgaGovortsova,https://www.tennisabstract.com/charting/OlgaGovortsova.html
Coco Vandeweghe,CocoVandeweghe,https://www.tennisabstract.com/charting/CocoVandeweghe.html
Teliana Pereira,TelianaPereira,https://www.tennisabstract.com/charting/TelianaPereira.html
Naomi Broady,NaomiBroady,https://www.tennisabstract.com/charting/NaomiBroady.html
Nicole Gibbs,NicoleGibbs,https://www.tennisabstract.com/charting/NicoleGibbs.html
Indy De Vroome,IndyDeVroome,https://www.tennisabstract.com/charting/IndyDeVroome.html
Shelby Rogers,ShelbyRogers,https://www.tennisabstract.com/charting/ShelbyRogers.html
Anett Kontaveit,AnettKontaveit,https://www.tennisabstract.com/charting/AnettKontaveit.html
Gabriela Dabrowski,GabrielaDabrowski,https://www.tennisabstract.com/charting/GabrielaDabrowski.html
Grace Min,GraceMin,https://www.tennisabstract.com/charting/GraceMin.html
Jana Cepelova,JanaCepelova,https://www.tennisabstract.com/charting/JanaCepelova.html
Timea Bacsinszky,TimeaBacsinszky,https://www.tennisabstract.com/charting/TimeaBacsinszky.html
Catherine Cartan Bellis,CatherineCartanBellis,https://www.tennisabstract.com/charting/CatherineCartanBellis.html
Denisa Allertova,DenisaAllertova,https://www.tennisabstract.com/charting/DenisaAllertova.html
Irina Falconi,IrinaFalconi,https://www.tennisabstract.com/charting/IrinaFalconi.html
Tereza Smitkova,TerezaSmitkova,https://www.tennisabstract.com/charting/TerezaSmitkova.html
Luksika Kumkhum,LuksikaKumkhum,https://www.tennisabstract.com/charting/LuksikaKumkhum.html
Elizaveta Kulichkova,ElizavetaKulichkova,https://www.tennisabstract.com/charting/ElizavetaKulichkova.html
